,lat,lon,name,address,place,place_id,code,price_level,rating,user_ratings_total,amenity,amenity_label,bar,bistro,cafe,fast_food,ice_cream,juice_bar,pub,restaurant,is_chain,chain_label,chain_False,chain_True,predicted
777,49.132705,-122.3390044,pizza hut,"31956 BC-7, Mission, BC V2V 1A1, Canada",Mission East,ChIJRyy-ffYzhFQRfzEiH29HJuk,V2V,2.0,3.1,80,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
778,49.1326073,-122.3396821,subway,"31956 Lougheed Hwy, Mission, BC V2V 1A1, Canada",Mission East,ChIJP8qDs40zhFQR3G9Q79S_D1I,V2V,1.0,3.8,118,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
779,49.1338651,-122.3248304,panago,"102-32471 Lougheed Hwy, Mission, BC V2V 0C8, Canada",Mission East,ChIJ1ZVjIHSEC0ERVrSYuQotNIw,V2V,2.0,4.0,48,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
780,49.1306397,-122.3180023,booster juice,"32830 Mission Way, Mission, BC V2V 5X9, Canada",Mission East,ChIJe7AfwfUzhFQRDJkz0cO25lI,V2V,2.0,4.2,48,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
781,49.1309121,-122.3196309,starbucks,"Unnamed Road, Mission, BC V2V 6M7, Canada",Mission East,ChIJe7AfwfUzhFQRbA1wdG5ofeM,V2V,2.0,4.3,227,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
782,49.3125664,-123.0822132,boston pizza,"88 Chesterfield Ave, North Vancouver, BC V7L 1C4, Canada",North Vancouver South Central,ChIJteb6Y0twhlQRyRlLzG7QrHo,V7L,2.0,3.8,500,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
783,49.3200814,-123.0702446,nando's,"148 E 13th St, North Vancouver, BC V7L 4W8, Canada",North Vancouver South Central,ChIJl4vyvDhxhlQRix4hOaF1evE,V7L,3.0,4.7,3,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
784,49.3095058,-123.0794088,caffè artigiano,"19 Wallace Mews, North Vancouver, BC V7L 0B2, Canada",North Vancouver South Central,,V7L,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,False
785,49.2833353,-123.11743359999998,opa! of greece,"701 W Georgia St, Vancouver, BC V7Y 1G5, Canada",Vancouver (Pacific Centre),ChIJp--ubH9xhlQRPpS6TPCVJXU,V7Y,1.0,3.7,115,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
786,49.2185816,-122.95172759999998,waves coffee house,"202-7315 Edmonds St, Burnaby, BC V3N 1A7, Canada",Burnaby (East Big Bend / Stride Avenue / Edmonds / Cariboo-Armstrong),ChIJ2wo4_st3hlQR7grzfkcbb2g,V3N,2.0,4.1,233,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
787,49.2193523,-122.9277706,tim hortons,"7880 6th St, Burnaby, BC V3N 3N3, Canada",Burnaby (East Big Bend / Stride Avenue / Edmonds / Cariboo-Armstrong),ChIJB0Kk29x3hlQRUR2gi6rvSD0,V3N,1.0,3.4,302,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
788,49.35095689999999,-123.2543395,starbucks,"5357 Headland Dr, West Vancouver, BC V7W 3C7, Canada",West Vancouver West,ChIJda4vET9shlQRTPjOMTNspA0,V7W,2.0,3.5,89,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
789,49.3742157,-123.2730541,blenz,"6334 Bay St, West Vancouver, BC V7W 2G9, Canada",West Vancouver West,ChIJ3cT67_ZrhlQRDx-bQI7RGiw,V7W,1.0,3.8,230,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
790,49.3742756,-123.2738287,freshslice pizza,"6390 Bay St, West Vancouver, BC V7W 2G9, Canada",West Vancouver West,ChIJTQe16_ZrhlQRIk85WvnfJvQ,V7W,1.0,4.2,108,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
791,49.37373529999999,-123.27467450000002,subway,"6610 Royal Ave, West Vancouver, BC V7W 2G5, Canada",West Vancouver West,ChIJZxJIkPZrhlQR2tPZU3cvZVk,V7W,1.0,4.0,113,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
792,49.0371898,-122.22580829999998,white spot abbotsford (whatcom),"36035 N Parallel Rd, Abbotsford, BC V3G 2C6, Canada",Abbotsford East,ChIJAa0Zn0VKhFQRqzLoDMVy6Go,V3G,2.0,4.1,674,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
793,49.0412463,-122.22078159999998,booster juice,"102a Roscoe Rd, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJGWD74EZKhFQR3haHoqb_20o,V3G,2.0,4.3,62,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
794,49.0406919,-122.2201781,taco del mar,"2054 Whatcom Rd, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJXTJUBEdKhFQRissHldQP6uE,V3G,1.0,3.7,95,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
795,49.0412182,-122.2207062,donair affair,"102a Roscoe Rd, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJ2QFPGEdKhFQRAUnkEiw8cTE,V3G,0.0,3.6,97,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
796,49.0410938,-122.2201486,starbucks,"2100 Whatcom Rd #107, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJGwmaEEdKhFQRTJSeRi-26ag,V3G,2.0,4.3,240,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
797,49.0406965,-122.2203188,tim hortons,"2064 N Parallel Rd, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJ8XJq-0ZKhFQRTiT0A3BQXaU,V3G,1.0,3.9,661,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
798,49.0411852,-122.2205715,pizza hut delivery,"103 Roscoe Rd, Abbotsford, BC V3G 2K8, Canada",Abbotsford East,ChIJr6ra30ZKhFQRcLULPvxtlt8,V3G,2.0,3.3,75,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
799,49.2798348,-122.96611409999998,subway,"6626b Hastings St, Burnaby, BC V5B 1S2, Canada",Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),ChIJYWrTUFJ3hlQRXCJbn3Llwvw,V5B,1.0,3.6,157,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
800,49.2799449,-122.968225,starbucks,"6568 Hastings St, Burnaby, BC V5B 1S2, Canada",Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),ChIJGTuKkVZ3hlQRLAsQ8RdurW4,V5B,2.0,4.2,264,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
801,49.2801689,-122.9665687,dairy queen,"6572 Hastings St, Burnaby, BC V5B 1S2, Canada",Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),ChIJSYOSjlZ3hlQRTbUt1tanhMA,V5B,1.0,3.0,211,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
802,49.1599802,-122.401675,subway,"29677 Lougheed Hwy, Mission, BC V4S 1H3, Canada",Mission West,ChIJwVdnNVQyhFQR9jYqFZqhrQM,V4S,1.0,4.1,56,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
803,49.2205909,-122.55759779999998,subway,"201-23981 Dewdney Trunk Rd, Maple Ridge, BC V4R 1W1, Canada",Maple Ridge Northwest,ChIJCS7j6rMshFQRhoqBay7ji6Y,V4R,1.0,3.9,73,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
804,49.28661810000001,-123.1209638,triple o's,"1055 Dunsmuir St, Vancouver, BC V7X 1L3, Canada",Vancouver (Bentall Centre),ChIJa-aL1INxhlQR5go6DhdA2lg,V7X,0.0,3.7,66,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
805,49.3338382,-123.0384328,tim hortons,"1280 27th St, North Vancouver, BC V7J 1S1, Canada",North Vancouver East Central,ChIJ8-A6IwtwhlQREtcuoaUzTpM,V7J,1.0,3.5,94,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
806,49.335939,-123.0390148,papa john's,"119-1233 Lynn Valley Rd, North Vancouver, BC V7J 0A1, Canada",North Vancouver East Central,ChIJNWcnRwpwhlQRpV2jlFSbmg4,V7J,0.0,3.7,96,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
807,49.3066775,-123.0365159,mcdonald's,"1366 Main St, North Vancouver, BC V7J 1C6, Canada",North Vancouver East Central,ChIJ-3AGS4twhlQRH1-n4FAjGaU,V7J,1.0,3.4,680,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
808,49.337224,-123.0393895,dairy queen,"1256 Lynn Valley Rd, North Vancouver, BC V7J 2A3, Canada",North Vancouver East Central,ChIJk62lFQpwhlQRSJmmBWyUbVY,V7J,1.0,3.5,208,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
809,49.337148,-123.0393919,little caesars,"1256 Lynn Valley Rd, North Vancouver, BC V7J 2A3, Canada",North Vancouver East Central,ChIJTzZ7PgpwhlQR4-QguhjD60k,V7J,1.0,3.2,5,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
810,49.3078523,-123.04095490000002,white spot,"Southbound Brooksbank Ave @ E 3rd St, North Vancouver, BC V7J 2B9, Canada",North Vancouver East Central,ChIJXSRAavVwhlQRt13rrA__3yA,V7J,2.0,4.0,673,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
811,49.3065535,-123.0345882,tim hortons,"1384 Main St, North Vancouver, BC V7J 1C6, Canada",North Vancouver East Central,ChIJ7zs9TotwhlQRtwtrW77qXmg,V7J,1.0,3.6,527,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
812,49.306933,-123.0345561,freshii,"1388 Main St, North Vancouver, BC V7J 1C6, Canada",North Vancouver East Central,ChIJ4YEsTotwhlQRHT9_3JRJyK0,V7J,2.0,4.3,94,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
813,49.3359055,-123.0376105,pizza hut,"2990 Mountain Hwy, North Vancouver, BC V7J 2N9, Canada",North Vancouver East Central,ChIJ6cRh9wpwhlQRmZolO8UybGA,V7J,2.0,3.0,99,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
814,49.33606500000001,-123.0376173,starbucks,"2990 Mountain Hwy, North Vancouver, BC V7J 2N9, Canada",North Vancouver East Central,ChIJ5ZjZWApwhlQRjYJbXXnyp8k,V7J,2.0,4.3,132,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,False
815,49.0579402,-122.8018068,starbucks,"3061 152 St, Surrey, BC V4P 3K1, Canada",Surrey South,ChIJz7zLbbrEhVQRbrXbex2ovVg,V4P,2.0,4.0,338,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
816,49.0562744,-122.8005676,subway,"104 Cranley Dr, Surrey, BC V4P 3N7, Canada",Surrey South,ChIJf5ygE7rEhVQRhiX_YBN2QpY,V4P,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,False
817,49.05825770000001,-122.8024115,wendy's,"3077 152 St, Surrey, BC V4P 3K1, Canada",Surrey South,ChIJv5-ZbbrEhVQRjFYYphlin_c,V4P,1.0,3.5,313,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
818,49.058254,-122.8022881,tim hortons,"3077 152 St, Surrey, BC V4P 3K1, Canada",Surrey South,ChIJv5-ZbbrEhVQRfbjwEl8Xy_I,V4P,1.0,3.6,308,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
819,49.044654,-122.7772023,big star sandwich co.,"155-16050 24 Ave, Surrey, BC V3Z 0R5, Canada",Surrey,ChIJqaq6j5LEhVQRALZ1UI1naOI,V3Z,0.0,4.1,109,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
820,49.11824179999999,-122.84619170000002,mcdonald's,"6333 King George Blvd, Surrey, BC V3X 1G1, Canada",Surrey Lower West,ChIJyzUnALfbhVQRAiFQh_AqAu0,V3X,1.0,3.1,972,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
821,49.3341106,-123.1796949,starbucks,"2412 Marine Dr, West Vancouver, BC V7V 1L1, Canada",West Vancouver South,ChIJ-0I8F3NuhlQR6wR2SxiMvPg,V7V,2.0,4.1,122,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
822,49.32850670000001,-123.161746,dairy queen,"Eastbound Marine Dr @ 18 St, West Vancouver, BC V7V 1J4, Canada",West Vancouver South,ChIJg0ytRBBuhlQROzoGGEGJyOI,V7V,1.0,3.9,149,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
823,49.328484,-123.1608655,starbucks,"1718 Marine Dr, West Vancouver, BC V7V 1J3, Canada",West Vancouver South,ChIJMzqxihBuhlQRzgqb9bv2KSo,V7V,2.0,4.0,194,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
824,49.0244881,-123.06915349999998,white spot,"1199 56 St, Delta, BC V4L 2A2, Canada",Delta Southeast,ChIJtXjg9mDmhVQRlnME02s9lBc,V4L,2.0,4.1,647,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
825,49.027368,-123.0689767,starbucks,"1-1359 56 St, Delta, BC V4L 2A2, Canada",Delta Southeast,ChIJCazTSHXnhVQRntpzlwlpA2w,V4L,2.0,4.1,14,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0,True
826,49.0255218,-123.0675202,chopped leaf,"1236 56 St, Delta, BC V4L 2A4, Canada",Delta Southeast,ChIJFxLHFz3nhVQRF-LNyYtz_5Q,V4L,2.0,4.4,16,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0,False
827,49.260953,-123.125704,salad loop,"1001 W 12th Ave, Vancouver, BC V6H 0A5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJ68tvI8JzhlQRV5uNw9Or_Cs,V6H,0.0,4.5,6,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
828,49.263537,-123.1271949,minato japanese restaurant,"1001w W Broadway, Vancouver, BC V6H 4E4, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJv1SOvcNzhlQRsVEgrQrc_4E,V6H,1.0,3.8,206,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
829,49.2726318,-123.1353692,fraser valley juice,"1590 Johnston St, Vancouver, BC V6H 3R5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJG3q8d85zhlQR2Nx9CbARiAk,V6H,0.0,2.7,12,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
830,49.2726607,-123.1353169,pizza pzazz,"1689 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJmVerb85zhlQRcjIeXSAwzzI,V6H,0.0,4.4,64,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
831,49.2719814,-123.134014,the sandbar,"103-1551 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),,V6H,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
832,49.2632325,-123.1364612,bella pizza,"1402 W Broadway, Vancouver, BC V6H 1H6, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJBQEIEMdzhlQRlGJ5zQ6rYNI,V6H,1.0,4.1,126,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
833,49.2633147,-123.1291653,shi zen ha,"1102 W Broadway, Vancouver, BC V6H 2P8, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),,V6H,0.0,0.0,0,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
834,49.263431,-123.1365721,masa japanese restaurant,"1414 W Broadway, Vancouver, BC V6H 1H4, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJ5Qg8CcdzhlQRLVzT-a95-FA,V6H,2.0,4.0,641,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
835,49.26325300000001,-123.1271262,a taste of vietnam,"1016 W Broadway, Vancouver, BC V6H 1E6, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJmY7yksNzhlQRo5L9_CdgJD4,V6H,1.0,3.7,184,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
836,49.2704154,-123.13464109999998,the liberty distillery,"14942 Old Bridge St, Vancouver, BC V6H 3S5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJkbey_85zhlQRAd4Ia0mQIvU,V6H,0.0,4.6,120,bar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
837,49.26339,-123.1370072,shin ka gyuu,"1428 W Broadway, Vancouver, BC V6H 1H4, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJa4lmJHxzhlQRqc8BHzUcFnk,V6H,0.0,3.5,270,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
838,49.2514267,-123.1272648,best neighbors,"3838 Oak St, Vancouver, BC V6H 2M5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJY29n8q13hlQR_AuS1MP2CyI,V6H,2.0,4.2,188,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
839,49.2693508,-123.1308317,dockside,"1253 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJP6I2o89zhlQRSd2949wlALs,V6H,3.0,4.0,607,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
840,49.2705549,-123.1356713,granville island brewing taproom,"1441 Cartwright St, Vancouver, BC V6H 3S6, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJH3Iq8M5zhlQRHeW0Mjyb6T8,V6H,0.0,4.3,726,pub,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0,1.0,0.0,False
841,49.265473,-123.13588500000002,wicked cafe,"1399 W 7th Ave, Vancouver, BC V6H 1B8, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJ5-wrR8ZzhlQRStWjkChGAOs,V6H,1.0,4.5,414,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
842,49.256999,-123.1270226,16th avenue cafe,"3208 Oak St, Vancouver, BC V6H 2L3, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJPylZCyR1hlQRLBEtCj5tfkw,V6H,1.0,4.1,404,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
843,49.2633404,-123.132654,fufú café,"1258 W Broadway, Vancouver, BC V6H 0A9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJIdg_EJ9zhlQRCGiW6I3e5B4,V6H,0.0,3.9,232,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
844,49.270205,-123.136379,pedro's organic coffee house,"1508 Anderson St, Vancouver, BC V6H 3S1, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJ9wdYkzRzhlQR9StksBYGAx8,V6H,0.0,3.8,38,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
845,49.251337,-123.1272962,sabra kosher bakery & restaurant,"3844 Oak St, Vancouver, BC V6H 2M6, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJgRy5bJNzhlQRGzjjttg1MzY,V6H,2.0,4.5,94,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
846,49.2721373,-123.1338039,gi gelato & coffee house,"104-1535 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJh8R_FM5zhlQRvcrF4jJ9tls,V6H,0.0,4.1,36,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
847,49.2641666,-123.138328,fresh slice,"2416 Granville St, Vancouver, BC V6H 3G6, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJL0aFvcdzhlQR9KNGZNJs3So,V6H,1.0,4.2,165,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
848,49.2636752,-123.1306845,raga,"1177 W Broadway, Vancouver, BC V6H 1G3, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJKYQNqcZzhlQRLQHmreHN0-w,V6H,2.0,4.6,262,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
849,49.2636245,-123.1298503,tojos,"1133 W Broadway, Vancouver, BC V6H 1G1, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJMYJSAcRzhlQRypjt6a7nKlQ,V6H,4.0,4.3,411,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
850,49.26359710000001,-123.1285321,chiffon patisserie,"1089 W Broadway, Vancouver, BC V6H 1E5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJuQVB9sNzhlQR9Di1B8kvRL4,V6H,0.0,3.4,25,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
851,49.261607,-123.138273,rangoli,"2706 Granville St, Vancouver, BC V6H 3J5, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJQ2zXprhzhlQRn6i67UIRQL4,V6H,2.0,4.2,584,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
852,49.25874320000001,-123.13896909999998,phoscao cafe,"3007 Granville St, Vancouver, BC V6H 3J9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJE3HW4b5zhlQRMr8xZJdFZrM,V6H,0.0,4.2,89,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
853,49.2586257,-123.1385101,bump n grind cafe,"3010 BC-99, Vancouver, BC V6H 3J8, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJszm6Ij5xhlQR1J5J6QDzuv0,V6H,0.0,4.4,172,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
854,49.2729649,-123.1348732,the blue parrot coffee,"1689 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJG3q8d85zhlQReUsUA8zYlBA,V6H,2.0,4.2,83,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
855,49.2727636,-123.1354257,la tortilleria,"1689 Johnston St #107, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJG3q8d85zhlQR-ah4P6bbH-c,V6H,0.0,3.7,50,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,True
856,49.2727426,-123.13522179999998,omi teriyaki & sushi,"1689 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJG3q8d85zhlQRAhENv4uFrY4,V6H,0.0,2.2,20,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
857,49.272775,-123.1351615,curry 2 u,"1689 Johnston St, Vancouver, BC V6H 3R9, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),,V6H,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
858,49.25773220000001,-123.1390746,the rise eatery,"3121 Granville St, Vancouver, BC V6H 3K1, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJi308975zhlQR5VcQQhNI81w,V6H,2.0,4.2,291,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
859,49.2494619,-123.127949,dragon ball tea house,"1011 W King Edward Ave, Vancouver, BC V6H 1Z3, Canada",Vancouver (West Fairview / Granville Island / NE Shaughnessy),ChIJK_10UpJzhlQRgslAkgHFAR4,V6H,1.0,4.3,706,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
860,49.1266497,-123.1824699,best bite indian cuisine,"10-3891 Chatham St, Richmond, BC V7E 2Z6, Canada",Richmond Southwest,ChIJFdjZlwDhhVQRFQFiz8BAbqA,V7E,0.0,4.7,72,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0,1.0,0.0,False
861,49.125282,-123.1847472,steveston's coffee co.,"120 - 3511 Moncton St, Richmond, BC V7E 3A3, Canada",Richmond Southwest,ChIJbxf_kNjhhVQRraW8hddl9fk,V7E,0.0,4.5,193,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,0.0,False
